,xsectmin,satno,diameter,mass,span,cosparId,xsectavg,name,vimpelId,objectClass,depth,height,shape,xsectmax,width
9468, None, 34488, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9469, None, 34487, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9470, None, 34486, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9471, None, 34485, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9472, 3.85, 24950, None, 662.0, 8.37,1997, 5.66648161764705, Iridium 31, None, Payload, 8.37, 4.06, Box + 2 Pan, 6.7413, 1.0
9473, None, 34484, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9474, None, 34483, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9475, None, 34379, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9476, None, 34378, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9477, None, 34377, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9478, None, 34376, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9479, None, 34375, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9480, None, 34374, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9481, None, 34373, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9482, None, 34372, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9483, None, 34371, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9484, None, 34370, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9485, None, 34369, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9486, None, 34368, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9487, None, 34367, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9488, None, 34366, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9489, None, 34365, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9490, None, 34364, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9491, None, 34363, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9492, None, 34362, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9493,attributes,,,,,,,,,,,,,,
9494, None, 33884, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9495, None, 33883, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9496, None, 33882, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9497, None, 33881, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9498, 3.85, 24945, None, 662.0, 8.37,1997, 5.66648161764705, Iridium 32, None, Payload, 8.37, 4.06, Box + 2 Pan, 6.7413, 1.0
9499, None, 33880, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9500, None, 33879, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9501, None, 33878, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9502, None, 33877, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9503, None, 33876, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9504, None, 33875, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9505, None, 33874, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9506, None, 33873, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9507, None, 33872, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9508, None, 33871, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9509, None, 33870, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9510, None, 33869, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9511, None, 33868, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9512, None, 33867, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9513, None, 33866, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9514, None, 33865, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9515, None, 33864, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9516, None, 33863, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9517, None, 33862, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9518, None, 33861, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9519, None, 33860, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9520, None, 46983, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9521, None, 46982, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9522, None, 46981, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9523, None, 46980, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9524, None, 46979, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9525, None, 46978, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9526, None, 46977, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9527, None, 46976, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9528, None, 46975, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9529, None, 46974, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9530, None, 46973, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9531, None, 46972, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9532, None, 46971, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9533, None, 46970, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9534, None, 46969, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9535, None, 46968, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9536, None, 33859, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
9537, None, 46967, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9538, None, 46966, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9539, None, 46965, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9540, None, 46964, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9541, None, 46963, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9542, None, 46962, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9543, None, 46961, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9544, None, 46804, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9545, None, 46734, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9546, None, 46437, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9547, None, 46436, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9548, None, 46435, None, None, None,1997, None, Iridium 33 debris, None, Payload Fragmentation Debris, None, None, None, None, None
9549, None, 44995, None, None, None,1997, None, Iridium 33 fragmentation debris, None, Payload Fragmentation Debris, None, None, None, None, None
